Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kilotonnes","0.0144","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kilotonnes","0.5947","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kilotonnes","0.0148","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kilotonnes","0.6215","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kilotonnes","0.0154","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kilotonnes","0.6543","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kilotonnes","0.0157","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.6594","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.0158","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kilotonnes","0.6772","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kilotonnes","0.0174","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kilotonnes","0.6959","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kilotonnes","0.0182","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kilotonnes","0.698","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kilotonnes","0.0187","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.716","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.0196","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kilotonnes","0.7236","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kilotonnes","0.02","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kilotonnes","0.7282","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kilotonnes","0.021","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kilotonnes","0.7367","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kilotonnes","0.0194","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kilotonnes","0.7609","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kilotonnes","0.0212","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kilotonnes","0.7558","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kilotonnes","0.0192","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","0.7585","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","0.0196","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kilotonnes","0.7476","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kilotonnes","0.0197","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kilotonnes","0.7513","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kilotonnes","0.0197","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1984","1984","3050","FAO TIER 1","kilotonnes","0.717","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1984","1984","3050","FAO TIER 1","kilotonnes","0.0203","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","0.7422","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","0.0196","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1986","1986","3050","FAO TIER 1","kilotonnes","0.7593","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1986","1986","3050","FAO TIER 1","kilotonnes","0.0207","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1987","1987","3050","FAO TIER 1","kilotonnes","0.7503","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1987","1987","3050","FAO TIER 1","kilotonnes","0.0219","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1988","1988","3050","FAO TIER 1","kilotonnes","0.7398","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1988","1988","3050","FAO TIER 1","kilotonnes","0.0204","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1989","1989","3050","FAO TIER 1","kilotonnes","0.7884","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1989","1989","3050","FAO TIER 1","kilotonnes","0.0215","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1990","1990","3050","FAO TIER 1","kilotonnes","0.8289","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1990","1990","3050","FAO TIER 1","kilotonnes","0.0242","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","0.8632","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","0.0264","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1992","1992","3050","FAO TIER 1","kilotonnes","0.8905","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1992","1992","3050","FAO TIER 1","kilotonnes","0.028","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1993","1993","3050","FAO TIER 1","kilotonnes","0.7475","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1993","1993","3050","FAO TIER 1","kilotonnes","0.025","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kilotonnes","0.7665","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kilotonnes","0.0253","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","0.7844","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","0.0256","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kilotonnes","0.801","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kilotonnes","0.0261","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kilotonnes","0.792","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kilotonnes","0.0265","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kilotonnes","0.7684","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kilotonnes","0.0257","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kilotonnes","0.7624","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kilotonnes","0.0259","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kilotonnes","0.7697","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kilotonnes","0.0259","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","0.6915","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","0.0246","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kilotonnes","0.7015","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kilotonnes","0.0261","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kilotonnes","0.7717","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kilotonnes","0.0285","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kilotonnes","0.7813","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kilotonnes","0.0286","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","0.7903","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","0.0296","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kilotonnes","0.7505","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kilotonnes","0.0301","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kilotonnes","0.758","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kilotonnes","0.0311","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kilotonnes","0.7466","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kilotonnes","0.026","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kilotonnes","0.7464","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kilotonnes","0.026","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kilotonnes","0.7906","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kilotonnes","0.0275","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","0.7986","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","0.0282","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kilotonnes","0.8049","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kilotonnes","0.0286","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kilotonnes","0.7975","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kilotonnes","0.0289","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","0.7955","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","0.0289","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","0.7887","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","0.0288","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","0.7912","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","0.029","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","0.7985","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","0.0291","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","0.8011","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","0.0292","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","0.8036","Fc","Calculated data",""
"GT","Emissions Totals","209","Eswatini","7230","Emissions (N2O)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","0.0293","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1993","1993","3050","FAO TIER 1","kilotonnes","39.0554","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1993","1993","3050","FAO TIER 1","kilotonnes","0.5652","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kilotonnes","39.0872","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kilotonnes","0.5745","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","39.1174","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","0.5721","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kilotonnes","40.7341","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kilotonnes","0.5994","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kilotonnes","42.2909","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kilotonnes","0.6264","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kilotonnes","45.6755","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kilotonnes","0.6785","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kilotonnes","44.9112","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kilotonnes","0.6696","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kilotonnes","42.3727","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kilotonnes","0.6284","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","45.663","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","0.6801","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kilotonnes","52.5664","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kilotonnes","0.7584","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kilotonnes","51.1682","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kilotonnes","0.7395","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kilotonnes","51.8445","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kilotonnes","0.7448","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","54.5184","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","0.7649","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kilotonnes","58.4325","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kilotonnes","0.8387","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kilotonnes","64.851","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kilotonnes","0.9307","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kilotonnes","67.4954","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kilotonnes","0.9903","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kilotonnes","69.6809","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kilotonnes","1.0517","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kilotonnes","73.477","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kilotonnes","1.1093","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","71.7607","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","1.0831","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kilotonnes","74.2177","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kilotonnes","1.1213","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kilotonnes","76.8834","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kilotonnes","1.1537","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","79.8417","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","1.1963","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","81.6897","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","1.2146","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","84.2759","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","1.2537","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","86.5107","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","1.2828","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","88.4697","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","1.2583","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","89.5827","Fc","Calculated data",""
"GT","Emissions Totals","238","Ethiopia","7230","Emissions (N2O)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","1.2719","Fc","Calculated data",""
"GT","Emissions Totals","62","Ethiopia PDR","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","40.6296","Fc","Calculated data",""
"GT","Emissions Totals","62","Ethiopia PDR","7230","Emissions (N2O)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","0.544","Fc","Calculated data",""
"GT","Emissions Totals","62","Ethiopia PDR","7225","Emissions (CH4)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kilotonnes","40.9487","Fc","Calculated data",""
"GT","Emissions Totals","62","Ethiopia PDR","7230","Emissions (N2O)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kilotonnes","0.5488","Fc","Calculated data",""
"GT","Emissions Totals","62","Ethiopia PDR","7225","Emissions (CH4)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kilotonnes","41.1702","Fc","Calculated data",""
"GT","Emissions Totals","62","Ethiopia PDR","7230","Emissions (N2O)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kilotonnes","0.5508","Fc","Calculated data",""
